,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month,Class
2253,bc1qawey4qw06prkkq47cukmzsl9z6g0w29v0yaw0d,116124545,116124545,0,88,44,44,2639194.2045454546,107394,11228620,2639194.2045454546,107394,11228620,1589625,2.3255813953488373,0,17,19487.74418604651,1100,88025,9143,10094,,1
2254,3DxomCjEVLYxUKvYtACKSxcTijRTwnnw8u,31361369,31361369,0,32,16,16,1960085.5625,393932,6457960,1960085.5625,393932,6457960,4540140,302573.2,8221,1009141,302555.6,8403,1009197,959,338,,1
2255,bc1q35p27phc7m48mwgsqwdh3auj0y54naku4rgxlx,19042495,19042495,0,81,55,55,346227.1818181818,13286,1470642,346227.1818181818,13286,1470642,8434016,156174.94444444444,203,1711852,155954.1851851852,0,1717265,88,1292,,1
2256,19JJjWxWQ5ewjZFaAbYMVeAoREksyjazn8,10327,0,10327,1,1,1,10327.0,10327,10327,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
2257,1JrkPEDRkdaRsrAjWERhUCpMEBHXvsqKDy,163526918,163526918,0,185,56,57,1013845.75,547,8603845,1216589.4385964912,547,12570236,21193365,385175.7272727273,0,3720746,378452.9464285714,0,3364993,90,810,,0
2258,156QoSCc2oNRYnytC3M4B8shU93gyL6qe3,158855,0,158855,3,3,1,52951.666666666664,13629,130000,0.0,0,0,22439,11219.5,1382,21057,0.0,0,0,3,105,,1
2259,bc1qx7df6d9xhpt9c2fukggda90zg8vd9q6kywdhff,84577636,84577636,0,249,61,62,436033.34426229505,56205,2348257,429042.20967741933,2583,2348257,5068633,84453.01666666666,255,466967,83080.85245901639,0,555620,130,10952,,0
2260,1AGUcLuC3g9dZdhFveanRKJwinBFHVD6D2,6027538,6025800,1738,6,5,4,1205507.6,1738,2010000,1506450.0,15800,2010000,3964969,192583.5,90585,277755,0.0,0,0,12,104,,1
2261,3JZqahTGUXnmpyGTuBNgwU2hF6Ssm2vRxj,29221,29221,0,2,1,1,29221.0,29221,29221,29221.0,29221,29221,0,0.0,0,0,0.0,0,0,1,2,,0
2262,38wZfdVDbf7dGx9zC18HGRPSRwuJV71FXc,4750310,4750310,0,16,9,9,527812.2222222222,91651,2986373,527812.2222222222,91651,2986373,1037019,129212.875,0,326023,129547.125,0,325823,2859,50,,0
2263,3BrKFKgaQsyrricGbqEAHfK1NDNBa4ApJC,2716162413578,2716148234548,14179030,72230,100,97,9020928.57,4368,38994811,9195180.69072165,4368,38994811,3081872,31130.0202020202,0,1505391,15220.71875,0,1218005,3,95,,0
2264,1FiSptURVPv5AoE36pfowS1qbEL6TcPTMJ,1736993,1736993,0,2,1,1,1736993.0,1736993,1736993,1736993.0,1736993,1736993,66576,0.0,0,0,0.0,0,0,1,3,,0
2265,3GXpQvCB4WtEpxFRdyQfjN2gzhFyS6Tr5x,637354,637354,0,2,1,1,637354.0,637354,637354,637354.0,637354,637354,23265,0.0,0,0,0.0,0,0,9,49,,0
2266,19JCcUBzrY4EkjMwD72E3yP9J2vc8aey6U,10685,10685,0,2,1,1,10685.0,10685,10685,10685.0,10685,10685,141372,0.0,0,0,0.0,0,0,1,1,,1
2267,1Cm6Z4yEKxR18ahRvshXVbZEpQReQ6DKhQ,12481534,12481534,0,2,1,1,12481534.0,12481534,12481534,12481534.0,12481534,12481534,0,0.0,0,0,0.0,0,0,9,3,,0
2268,17y9vCRhqcmRNCQYJcTaJjea2wJeLMA52h,40268893,40268893,0,7,6,6,6711482.166666667,1106473,13047014,6711482.166666667,1106473,13047014,662076,1843.8,255,8030,0.0,0,0,3,15,,1
2269,1NBfQNBFe2aL4j7DdWXuF2Qrf1CTV3EKsQ,27500000,27500000,0,2,1,1,27500000.0,27500000,27500000,27500000.0,27500000,27500000,11550130,0.0,0,0,0.0,0,0,12,3,,1
2270,bc1q7c22rnrwks8przfv3vcm6673e4s2m6eqrtt35z,36405144,36405144,0,3,2,2,18202572.0,18016917,18388227,18202572.0,18016917,18388227,491,0.0,0,0,0.0,0,0,1,3,,0
2271,1HJz7ZAAXmqWG19WYbg83XytUDFfAJA5aW,37205816,37205816,0,2,1,1,37205816.0,37205816,37205816,37205816.0,37205816,37205816,49520,0.0,0,0,0.0,0,0,2,3,,1
2272,1ER2EPZiG4KzcHbccBpQn68DinMqhS9AYx,23073,23073,0,2,1,1,23073.0,23073,23073,23073.0,23073,23073,3140,0.0,0,0,0.0,0,0,1,3,,0
2273,bc1qwyz745gp6dar7gqy5ufu3wa2tr72pxlwycj07x,208479,208479,0,2,1,1,208479.0,208479,208479,208479.0,208479,208479,1885,0.0,0,0,0.0,0,0,171,13,,0
2274,1NAokAGw6EfabZiAecqgmqKHEX4uEqUYmP,2116488100,2112738590,3749510,1828,52,83,2063322.2692307692,70515,14880125,1646877.7710843373,73700,14880125,3534881,44230.117647058825,39,514743,42849.60975609756,0,953188,190,2211,,0
2275,19bpmfavLrfAjBQaWKRRHPQw4JGdjJHWPM,5348359,5348359,0,30,15,15,356557.26666666666,127166,517530,356557.26666666666,127166,517530,26872473,1918656.0,4163,13350237,1916759.7142857143,1120,13320136,864,705,,1
2276,bc1qek9u87d8p689yvs69u757sfg5sp6p84jtkx9hc,64832738,64832738,0,13,8,8,8104092.25,1038672,39283767,8104092.25,1038672,39283767,680303,90981.71428571429,164,625138,96888.42857142857,0,623218,9,124,,1
2277,1AwhgUBg7ew6jcCpiun5zJXDmJMqo38HBh,519319458263,519319458263,0,12127,58,62,17529731.03448276,363200,36319300,17337306.451612905,363200,36319300,5194284,90546.45614035087,0,1250212,84917.3606557377,0,1275967,932,93,,0
2278,19sRLH12cpyVne6XS1pE6o6neKYj17xgwc,5654776,5654776,0,2,1,1,5654776.0,5654776,5654776,5654776.0,5654776,5654776,768634,0.0,0,0,0.0,0,0,1,3,,0
2279,3MGneymLJoNG3RoEZZwG8ovuCV3Eowuhmy,1000000000,1000000000,0,2,1,1,1000000000.0,1000000000,1000000000,1000000000.0,1000000000,1000000000,501,0.0,0,0,0.0,0,0,1,2,,1
2280,bc1q89crna07uq6cyfncxjv46pdfs0c93rgu4y9jyv,4200,4200,0,2,1,1,4200.0,4200,4200,4200.0,4200,4200,650,0.0,0,0,0.0,0,0,7,2,,1
2281,bc1qwle384wtwz0hrf0ksgzttufr485xzsww46xgnx,38141,37519,622,21,18,17,2118.9444444444443,622,2868,2207.0,970,2868,10193929,599642.8823529412,0,1638351,544654.5625,0,7049946,2,4,,0
2282,37Z9Y5a8pdRDoot8jrqUBjrcwB82aiCA6z,319674,277406,42268,5,3,2,106558.0,42268,141461,138703.0,135945,141461,31309353,15654676.5,7720358,23588995,0.0,0,0,52,62,,1
2283,14AiruN995AZuZV9iM6zX6XX2cYBDeRTmS,877664,877664,0,10,6,6,146277.33333333334,19549,234000,146277.33333333334,19549,234000,48845320,9681974.6,651,28191037,9657222.6,0,28184849,42,259,,1
2284,342BiJbZx3GyUqJBNQZ1DDaByegSwa1oR5,4041346,2319959,1721387,7,6,2,673557.6666666666,163809,2113180,1159979.5,206779,2113180,5431370,137772.6,13789,443725,0.0,0,0,15,7,,1
2285,1CeA7UREiUcPmTxDfFoqLgHyStt9dt4y4R,46017329,46017329,0,7,6,6,7669554.833333333,1000000,19960000,7669554.833333333,1000000,19960000,473800,4230.2,0,13435,0.0,0,0,7,302,,1
2286,34vrckkX45zzktFwJWRUh9hsMTrg7uwm8r,567723,567723,0,2,1,1,567723.0,567723,567723,567723.0,567723,567723,3380,0.0,0,0,0.0,0,0,96,3,,0
2287,1HDXiLZ7vDb8yDJPxa9juvTWVxUUwM6d8t,7074,0,7074,1,1,1,7074.0,7074,7074,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
2288,1ygS9aGVynzKzcEsmxGEXWfFjWfVKxVtT,111385,111385,0,2,1,1,111385.0,111385,111385,111385.0,111385,111385,185159,0.0,0,0,0.0,0,0,3,2,,1
2289,34uS4tc1qwA8LNieC157usiXVaTpEoTQem,12438,12438,0,2,1,1,12438.0,12438,12438,12438.0,12438,12438,426033,0.0,0,0,0.0,0,0,3,3,,0
2290,bc1qhgx3l3ank7jfmq2suaa2z0lcvtpe702v787cx0,73408388,73408388,0,2,1,1,73408388.0,73408388,73408388,73408388.0,73408388,73408388,3604,0.0,0,0,0.0,0,0,1,3,,0
2291,bc1qzs9m8tgxh4lurk0x44sgfcf2tmn57jn0plckkt,524415710,524415710,0,18,9,9,58268412.222222224,1495072,160000000,58268412.222222224,1495072,160000000,38409163,4801025.5,220538,21533658,4800911.125,221120,21508436,1394,129,,0
2292,15vmt1Cym4DeZp6FqEYm5EkyvnbesRHGQu,1094,1094,0,2,1,1,1094.0,1094,1094,1094.0,1094,1094,20523502,0.0,0,0,0.0,0,0,9,2,,0
2293,bc1qy8kqfr5prxtjadg49s5kp3cy86fxm4n7zdn4p5,4799993180,0,4799993180,1,1,1,4799993180.0,4799993180,4799993180,0.0,0,0,0,0.0,0,0,0.0,0,0,1,0,,1
2294,3JWFiDwJydp7sXbyRPcuDaUwaec1vN9xq7,12564086,12564086,0,2,1,1,12564086.0,12564086,12564086,12564086.0,12564086,12564086,53512,0.0,0,0,0.0,0,0,5,8,,0
2295,1GbXjXjRDdLyVkmPoJSQJsBPJbPvbSt8xr,59986666,59986666,0,2,1,1,59986666.0,59986666,59986666,59986666.0,59986666,59986666,59141140,0.0,0,0,0.0,0,0,3,2,,0
2296,bc1q6hu4w6pj8ru0jml5px8jd4q30mq8ydr0k3am9q,675367,675367,0,2,1,1,675367.0,675367,675367,675367.0,675367,675367,118695,0.0,0,0,0.0,0,0,1,141,,0
2297,bc1qqmfmacrf88hcvztjzjy6ftpjzrkfjsfrqceqj6,2956387,2956387,0,22,16,16,184774.1875,161253,237880,184774.1875,161253,237880,4257598,256067.73333333334,6262,859112,270294.93333333335,0,951490,29,225,,1
2298,19TrEpfriYB2LqieuXe1gEdRNxYLf2reKk,2130000,2130000,0,2,1,1,2130000.0,2130000,2130000,2130000.0,2130000,2130000,1102392,0.0,0,0,0.0,0,0,8,4,,1
2299,bc1qcqglw0lqgp3gyd7vv6t0cmjalyv9h4wcrdruk5,2719419,2719419,0,2,1,1,2719419.0,2719419,2719419,2719419.0,2719419,2719419,375700,0.0,0,0,0.0,0,0,3,47,,1
2300,1GQCp3fYdeT9KZGf1GPPmAiVgtNEmxnvoG,23350167,23350167,0,18,17,17,1373539.2352941176,919906,2711717,1373539.2352941176,919906,2711717,8499544,86779.75,384,165792,0.0,0,0,63,131,,1
2301,3ER1AkFg8eReEZjDVoaxGsYc85KoPA24af,481283,481283,0,20,13,13,37021.769230769234,5097,104820,37021.769230769234,5097,104820,3520129,263995.4166666667,646,1733027,288343.25,0,1684590,186,2027,,1
2302,34zTTqgQFcU74ZTLcXUYUe2WzeEtjyEoBc,112867817,112867817,0,52,36,36,3135217.138888889,1000005,43520222,3135217.138888889,1000005,43520222,110328,294.6,0,5981,2857.6285714285714,0,59143,907,201,,0
2303,1KSqx8m6BmJqaEFfMQqWsuwKDdUPqsLa1x,149514311,149514311,0,90,45,45,3322540.2444444443,547,14198440,3322540.2444444443,547,14198440,80133111,1820815.6590909092,3828,19936483,1821103.4090909092,6902,19906286,2689,1217,,1
2304,bc1qngp4526hjgc65xttzqaxwhlfjlnzzkekrwzzac,850318746,850318746,0,57,34,34,25009374.88235294,1124152,86593241,25009374.88235294,1124152,86593241,16840318,510161.8181818182,321,3533041,505988.9696969697,0,3486045,21,160,,1
2305,bc1qlzyjnwtey5lglkmm20sy927wxlpkf698zc4wxd,54724794,54724794,0,57,37,37,1479048.4864864864,68502,6267000,1479048.4864864864,68502,6267000,13574346,377001.5833333333,157,3301926,377036.52777777775,0,3302750,10,883,,1
2306,38B87w4h6n7xt9sxiFZYQ67Mb25u4ikesw,54311140,52088467,2222673,197,45,55,559614.4888888889,15746,2922086,522025.7636363636,59376,2922086,25525003,580113.7045454546,4460,4555523,407166.6111111111,1805,5249884,4828,138,,0
2307,bc1qrgvf9tvcgv32k35cd69gra5gv2yny83uxhe67a,42508,35461,7047,6,4,3,10627.0,7047,12011,11820.333333333334,11640,12011,9078795,3026265.0,682021,6437334,1434799.5,0,2869599,6,59,,1
2308,bc1qqp00vww4v72uctahxuh2lmtqwxwes3dn5kjhsy,52735089,52735089,0,91,50,50,1054701.78,61924,3777596,1054701.78,61924,3777596,13864537,276093.7755102041,9551,1884378,282266.44897959183,0,1767370,248,99,,0
2309,1PocGoSAc13zVxz7MF7YFJTSAhKi2Trax9,358933,358933,0,2,1,1,358933.0,358933,358933,358933.0,358933,358933,0,0.0,0,0,0.0,0,0,1,3,,0
2310,bc1qga4shursv78altp8jurwwrylpd64yxxxn29ssc,2585000,2585000,0,2,1,1,2585000.0,2585000,2585000,2585000.0,2585000,2585000,1991,0.0,0,0,0.0,0,0,3,3,,1
2311,12bPbqeDZwQpWU7cPi89Lc26QZUHT5Tqkw,1607885429,1607885429,0,1085,61,66,479281.37704918033,43095,5237026,463498.7121212121,43095,5237026,26953039,420472.05,0,21781807,414403.04615384614,0,23506523,113,67,,0
2312,1JogqReciGTbg3kiRC5Bwy8eoToT6Skh1y,1629370,1629370,0,2,1,1,1629370.0,1629370,1629370,1629370.0,1629370,1629370,103791,0.0,0,0,0.0,0,0,9,3,,1
2313,327Kw3xhgxXfvaJLgmJsWBgzSGRTf6pfVA,156722839,156722839,0,55,28,28,5597244.25,102053,36462307,5597244.25,102053,36462307,47294798,1666491.111111111,431,11389681,1737324.0,0,13209822,6272,2152,,0
2314,3KNpPBhDqcTCVQKuFj81xSMJVmvUDbw6hT,65282517,65282517,0,277,50,51,619727.74,7959,3876940,607968.3725490196,7959,3876940,4668152,95220.67346938775,0,3032908,93300.98,0,3033634,1997,994,,1
2315,1LSc7Soy4Nw68jujbPC9TpNAeNQ1MqHe23,20000000,20000000,0,4,2,2,10000000.0,10000000,10000000,10000000.0,10000000,10000000,69260,0.0,0,0,0.0,0,0,12,5,,1
2316,1LAbouXth5wURB6VGocKiag6wfxqjQH4ga,15708764,15708764,0,12,6,6,2618127.3333333335,89569,12001221,2618127.3333333335,89569,12001221,16041715,3207309.2,87779,14999733,3206912.8,93593,14983273,539,355,,1
2317,3PsbUsjRUZjUsN8of458fQ4CqVntSjLUV2,29759555,29759555,0,27,16,16,1859972.1875,344202,3560702,1859972.1875,344202,3560702,1856317,121635.93333333333,105,593625,119993.53333333334,0,679409,68,3047,,1
2318,3B2ctWvyFM4W4F11XeWghoPGAGjt2RaRu7,178732985,178732985,0,59,30,30,5957766.166666667,181783,16399564,5957766.166666667,181783,16399564,15744737,511221.3793103448,464,3288476,542781.1379310344,0,3269789,974,63,,0
2319,16efbsW94irnzTCJH7vxsQTo6dTafampqF,1856644,1856644,0,2,1,1,1856644.0,1856644,1856644,1856644.0,1856644,1856644,35639,0.0,0,0,0.0,0,0,1,14,,0
2320,3NMHM4C6mUNhTWiy73YvRm3XTVk1GFVVGQ,1452186,1452186,0,2,1,1,1452186.0,1452186,1452186,1452186.0,1452186,1452186,28404,0.0,0,0,0.0,0,0,2,3,,0
2321,bc1qerd7y8k7mx6mpus5qsffnf988zy0kgz9mptxtp,1451675,1451675,0,3,2,2,725837.5,658886,792789,725837.5,658886,792789,2407,0.0,0,0,0.0,0,0,1,4,,0
2322,1G4aPzodQtdkLhiERK7VWM6vXYfQeSsAaP,171910631,171910631,0,19,18,18,9550590.611111112,11153,101915754,9550590.611111112,11153,101915754,1192235,36081.529411764706,149,225632,0.0,0,0,30,758,,1
2323,bc1qz6w0u7e2u3xphr4n8vkvu3nae4s90jz4rw6neh,2748257,2748257,0,10,10,10,274825.7,4663,924025,274825.7,4663,924025,1120563,123596.22222222222,0,901693,124014.77777777778,0,903840,3,32,,1
2324,bc1qhdwj2v8j58uuajqu7rmj2uudejnu3y4hnax5z8,660000,660000,0,2,1,1,660000.0,660000,660000,660000.0,660000,660000,22722,0.0,0,0,0.0,0,0,1,30,,1
2325,bc1qsj5w6j82sq9h4lv9585hgc28gjvx0nz8vme2wy,25039967,25039967,0,8,4,4,6259991.75,5173525,6767996,6259991.75,5173525,6767996,925505,243491.33333333334,94657,533147,308297.3333333333,153886,574723,10,855,,1
2326,31js7vccXoj6MHbu6J2NaxigabMw78rEXk,96792651,96792651,0,2,1,1,96792651.0,96792651,96792651,96792651.0,96792651,96792651,0,0.0,0,0,0.0,0,0,1,3,,0
2327,1MzzWK2q89hbiWTqrtsyfn1w2fPoZNUDPk,37298316,37298316,0,36,18,18,2072128.6666666667,80397,12496387,2072128.6666666667,80397,12496387,2617069,153945.23529411765,2389,323478,153945.23529411765,2359,409117,26,8,,0
2328,3BZPTDxLKTM7f3fwm4j5V6f7cUH91fXnyu,1116333,1116333,0,2,1,1,1116333.0,1116333,1116333,1116333.0,1116333,1116333,89280,0.0,0,0,0.0,0,0,3,3,,0
2329,1EnYi9Gd6jqRiWdsbTpsjC3xDABLrp2HnB,2334406,2334406,0,2,1,1,2334406.0,2334406,2334406,2334406.0,2334406,2334406,91048,0.0,0,0,0.0,0,0,4,8,,1
2330,3GRyzKPEF9hrUkPLc2rA5DEYKt4LZUZ2MC,89188,89188,0,2,1,1,89188.0,89188,89188,89188.0,89188,89188,578,0.0,0,0,0.0,0,0,288,2,,0
2331,16TczoWUeBzdRr1NGJZNm7W27VyzRxKQKv,2063000,2063000,0,6,3,3,687666.6666666666,516000,845000,687666.6666666666,516000,845000,240964,120271.0,2026,238516,120261.0,1817,238705,12,157,,0
2332,3KkRfxrobYwLWwVRzJ83SzQrhZr9JdHFW2,395133,395133,0,2,1,1,395133.0,395133,395133,395133.0,395133,395133,827,0.0,0,0,0.0,0,0,446,1,,0
2333,3Pziz3kmRJp99aHAaQFfFQguckcR3VeEAT,4136881,4136881,0,2,1,1,4136881.0,4136881,4136881,4136881.0,4136881,4136881,32661,0.0,0,0,0.0,0,0,37,11,,1
2334,bc1qj4uc8q55xlrfns252lnnhr6p7eg5sz0h7lhc2w,151088,151088,0,2,1,1,151088.0,151088,151088,151088.0,151088,151088,849426,0.0,0,0,0.0,0,0,3,3,,0
2335,13NvbQN2RSgNvXcCcTd1CtzRkQFXsxku3T,4908786,4908786,0,19,17,17,288752.1176470588,181694,1375810,288752.1176470588,181694,1375810,13419917,739693.875,3384,4762603,742728.75,0,11883660,39,15,,1
2336,125Aw28n2ihSNhc4xbdffcN5htUK8ZCoJm,125664,0,125664,1,1,1,125664.0,125664,125664,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
2337,1JT4SzQGofevyeBj1agHLaxVMdyNfqbuHK,4609427,4609427,0,10,8,8,576178.375,29427,1480000,576178.375,29427,1480000,76973386,10985.142857142857,2732,33243,135.71428571428572,0,950,111,99,,1
2338,14u9zyQuEhDS437pspa5V6oFcgecajEywv,288783409,275803925,12979484,491,95,82,595910.2421052632,11643,10644582,795642.768292683,2306,10644582,16779179,178501.90425531915,422,1139058,129096.51851851853,0,3659774,277,5444,,1
2339,bc1q4mtqtwgn5n7j7d25p6h8hcxyzgn3txdh7kv92n,68769610,68769610,0,83,82,82,838653.7804878049,7415,5118409,838653.7804878049,7415,5118409,33620924,400191.3703703704,79,3809326,373251.3333333333,0,4073075,30,179,,0
2340,1iEMKaPqMp6zWv47UcPVzh7xzJvFvvZgx,110000,100000,10000,3,2,1,55000.0,10000,100000,100000.0,100000,100000,687474,0.0,0,0,0.0,0,0,3,54,,1
2341,1HJcC7gWUx1qRdZdCD8vtvj6tPoUhiPw78,258344,258344,0,2,1,1,258344.0,258344,258344,258344.0,258344,258344,186582,0.0,0,0,0.0,0,0,1,3,,0
2342,369e1hZq7nQHfk9f8SkDyk6UUoNCqQCjVH,1919814,1919814,0,67,34,34,56465.117647058825,4825,150342,56465.117647058825,4825,150342,3834004,115881.18181818182,2486,575095,116102.06060606061,0,523200,6388,113,,0
2343,1H9X4s4gTp2EhJ9pmFX7eQdYuDTWe3gzNh,26360950,26360950,0,2,1,1,26360950.0,26360950,26360950,26360950.0,26360950,26360950,11372352,0.0,0,0,0.0,0,0,8,3,,1
2344,13gVFpULnfVkM2a65GJLdnGn1ymUaRBMPg,279998192,279998192,0,2,1,1,279998192.0,279998192,279998192,279998192.0,279998192,279998192,20938,0.0,0,0,0.0,0,0,1,3,,1
2345,14btX13Q3cTGqyNukDjg4LRpX3SCFMHfo9,4782544,4782544,0,5,4,4,1195636.0,59107,2198019,1195636.0,59107,2198019,4243746,51755.333333333336,30111,64865,1372863.6666666667,0,4088480,2,64,,1
2346,1oRZRGa1WwSs9kdEmvNgdpoFYSnDqeypg,696058,696058,0,8,4,4,174014.5,20674,270520,174014.5,20674,270520,4599895,1519651.6666666667,1097,2736225,1530599.0,8423,2775678,935,6,,0
2347,1KQCUtiSihzpMDZSBzn92LUnAtrrNTvQf3,3244965,3244965,0,2,1,1,3244965.0,3244965,3244965,3244965.0,3244965,3244965,1784524,0.0,0,0,0.0,0,0,2,3,,1
2348,3E1zwLtw3HznRjSKmdm9NG3A3VbMSeVVyT,42294097,42294097,0,4,2,2,21147048.5,2000000,40294097,21147048.5,2000000,40294097,570270,0.0,0,0,0.0,0,0,34,4,,1
2349,13rJBB59oXf3LZFsaJ9kvGCHR9sskvJBww,11493741,11493741,0,4,3,3,3831247.0,120000,10961400,3831247.0,120000,10961400,774096,136269.0,85560,186978,0.0,0,0,6,6,,1
2350,1EEKuNadd5wxrjd4uzFKXfX6BLGe3dbgEV,21377,21377,0,2,1,1,21377.0,21377,21377,21377.0,21377,21377,271053,0.0,0,0,0.0,0,0,2,1,,0
2351,1Lxz5jpJWM7WFFWdfffuK4uMq9Wc6oudbd,43491100,0,43491100,1,1,1,43491100.0,43491100,43491100,0.0,0,0,0,0.0,0,0,0.0,0,0,1,4,,1
2352,16kM6uthkWK8bjySfDXgpF27MdTHHd4Mvq,18024173,18024173,0,7,7,7,2574881.8571428573,10727,11045013,2574881.8571428573,10727,11045013,604059,20068.666666666668,0,66427,0.0,0,0,7,13,,1
2353,bc1q0hl4u0dulh6qhdp4rqhzh6ysymymj7y300c2k2,3342401983,3342401983,0,112,92,93,35738169.402173914,174290,206952051,35748375.23655914,174290,206952051,254673,2785.6483516483518,0,35569,2768.1847826086955,0,37754,209,16,,0
2354,1BAjLhNXdnmfXMtrpKCBxpYDFzmJfp4hZi,29019,0,29019,1,1,1,29019.0,29019,29019,0.0,0,0,0,0.0,0,0,0.0,0,0,1,34,,1
2355,3BA8eJkidfw65sji9tW2yqb2co5nVAL7e3,9035239,9035239,0,109,52,55,145578.92307692306,847,523901,146535.4,847,523901,29203494,557237.9215686275,0,16108854,540805.4444444445,0,16170768,14899,23,,0
2356,bc1q4p25ezk0v8f60msuxdw0hm8u83pu7rd4jgz03d,2600000,2600000,0,2,1,1,2600000.0,2600000,2600000,2600000.0,2600000,2600000,156348,0.0,0,0,0.0,0,0,1,3,,1
2357,1C6wGjnK4nfdEYZYbLGsQaqWUswDW7WrJC,1897055017,1897055017,0,2176,54,72,1420391.3703703703,23426,10116477,1156518.5277777778,547,10116477,22398840,422223.8301886792,0,19544364,313094.71830985916,0,10389561,3129,5588,,0
2358,1AxvT4BM8ZUDC13N8VaSY1mPXN3Ewt7vZm,9563696,9563696,0,115,87,92,96122.94252873563,800,109131,96333.65217391304,800,109131,17809444,206853.9534883721,0,2103715,195544.74725274724,0,9014890,184,1035,,1
2359,1JVBDxB3YyD71HrFJ4XDCGGWyHRz4AM9Rm,1192780,1192780,0,2,1,1,1192780.0,1192780,1192780,1192780.0,1192780,1192780,15937,0.0,0,0,0.0,0,0,4,3,,0
2360,33TrCr88mvXBSPhqUVyo4g33snB84LBWc8,7695000,0,7695000,1,1,1,7695000.0,7695000,7695000,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
2361,bc1qy4uuj349xu2ggmldvq8uyrzvv46qcsk0mt8p54,1156842,1156842,0,3,2,2,578421.0,443796,713046,578421.0,443796,713046,878222,0.0,0,0,0.0,0,0,1,3,,0
2362,bc1qxel2uex38dzmu96scnr2j9wrs7myzg60qrqt6e,21388,21388,0,2,1,1,21388.0,21388,21388,21388.0,21388,21388,1345,0.0,0,0,0.0,0,0,1,3,,0
2363,bc1q2lr3uelsvcqvcvdne5h78pek9qxhhcaws90nfj,1220000,1220000,0,2,1,1,1220000.0,1220000,1220000,1220000.0,1220000,1220000,439064,0.0,0,0,0.0,0,0,9,2,,0
2364,bc1q3d0vt37360mxp4hcj87hxrx4j5c8vly8km6klj,24184388,24178146,6242,88,86,83,281213.81395348837,1338,942264,291302.9638554217,1338,942264,9221450,108487.64705882352,136,1446114,112436.84146341463,0,1508274,44,17972,,0
2365,39SHQHjPsbyY3FAHaZjkweRtVYkzoETNLY,6980313,6980313,0,2,1,1,6980313.0,6980313,6980313,6980313.0,6980313,6980313,2026,0.0,0,0,0.0,0,0,1,2,,1
2366,39f4gzieWpJB8mrSHdEaUb72k5vxph84jS,29164388,29164388,0,261,55,55,169415.34545454546,110732,736511,169415.34545454546,110732,736511,8737092,156723.3148148148,3177,3786490,161259.8148148148,0,3785057,3897,497,,0
2367,1DTB3cQWwMM985gxapLFJPiY44kzajjJhZ,40216800,40216800,0,3,2,2,20108400.0,15523800,24693000,20108400.0,15523800,24693000,9169408,0.0,0,0,0.0,0,0,18,3,,1
2368,1kge1iWsKxAGv6e9WKSMHNuHPYSD63Gat,156000000,0,156000000,1,1,1,156000000.0,156000000,156000000,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
2369,bc1q077yf5578mcf0f544dyqjvwzg86j28mu3npdvj,444483,444483,0,2,1,1,444483.0,444483,444483,444483.0,444483,444483,169,0.0,0,0,0.0,0,0,73,26,,1
2370,3P38gkPJRfQASTYSX78P5fG1CDPPY1AL8X,159374698,159374698,0,350,64,73,737823.015625,628705,887056,709909.7260273972,502192,887056,11403329,176933.57142857142,156983,261864,158379.56944444444,0,2897032,1463,30500,,0
2371,19NodFVNkEnx9gnWaRXcm7m7XcRnBxUFrv,4264076,4264076,0,2,1,1,4264076.0,4264076,4264076,4264076.0,4264076,4264076,24500,0.0,0,0,0.0,0,0,1,2,,1
2372,3MmWJ7aom6qWrbVozoiLYF7r2qEziC9oEy,67759748,67759748,0,2,1,1,67759748.0,67759748,67759748,67759748.0,67759748,67759748,2783,0.0,0,0,0.0,0,0,1,3,,0
2373,1FmHVo6iEK4yJo6MEgHAj81i8beqdocW4b,4819657143,4819657143,0,5494,57,58,1971293.5263157894,8038,25011793,1943614.4137931035,8038,25011793,24830711,443294.66071428574,0,5543057,434925.36842105264,0,5486304,1865,2549,,1
2374,1BdxhjsVxHBLMDyEHZisX7yw2krjf9DtRR,109000,109000,0,2,1,1,109000.0,109000,109000,109000.0,109000,109000,18913,0.0,0,0,0.0,0,0,1,12,,0
2375,bc1qlctldszedafhk7xk53ynwjcxz5a78auprgry00,22784026,22784026,0,4,3,3,7594675.333333333,6045444,9877240,7594675.333333333,6045444,9877240,1676457,671750.5,342947,1000554,666755.0,332956,1000554,3,3,,0
2376,bc1qxr2a3tgzm3w5gn4nsp8kqwzw4rrkewzrl44cjr,253208144,245255398,7952746,18,15,14,16880542.933333334,1080312,72129400,17518242.714285713,1080312,72129400,2163780,154555.7142857143,314,1540779,12784.846153846154,0,163613,20,935,,1
