,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month
9832,bc1q405ps7959ehw9e6rtt4fvf9xyyueywhpe7uum0htm5fufudhh8eqv9qa0z,49680326,49680326,0,2,1,1,49680326.0,49680326,49680326,49680326.0,49680326,49680326,7974,0.0,0,0,0.0,0,0,3,4,11
9833,3A7X5LA9oTdfaLf2wWYsgrNSTqWeX3Jn92,21014,21014,0,2,1,1,21014.0,21014,21014,21014.0,21014,21014,48053,0.0,0,0,0.0,0,0,150,2,11
9834,bc1q6guth3k9492dady3d20l4xqzavppznldml58lm,6076036,6076036,0,4,2,2,3038018.0,3030591,3045445,3038018.0,3030591,3045445,593964,0.0,0,0,0.0,0,0,5,4,11
9835,bc1qn6vrnuqm4vq6307j7m673frj79etvnmeq3kupr,861648495,861648495,0,153,98,101,3748178.3673469387,3116,22451319,3796958.504950495,3116,22451319,21626732,220011.78350515463,11,1952135,216267.32,0,1952135,10,77,11
9836,bc1pj847mdknpz3dnypgz4qtjjqc0vpnm8qgxma3ycxylfy36zyn5h9qherw5m,2500,2500,0,2,1,1,2500.0,2500,2500,2500.0,2500,2500,48217,0.0,0,0,0.0,0,0,1,1,11
9837,bc1q9xx4uppcenysuwu00kf2e58znz0ymke0w0qtp7,11783721,11783721,0,5,4,4,2945930.25,331222,5622208,2945930.25,331222,5622208,12499325,3904144.6666666665,175363,7865031,4107987.3333333335,0,11537071,2,3,11
9838,15VWCpXWgy9n6gaLrzx4uQCceCCdy99YrA,121326,121326,0,2,1,1,121326.0,121326,121326,121326.0,121326,121326,47121,0.0,0,0,0.0,0,0,248,2,11
9839,1JD1UCnuLhUiyUY1amhKLAzNKAtzTCFWM5,4222235,4222235,0,2,1,1,4222235.0,4222235,4222235,4222235.0,4222235,4222235,8556,0.0,0,0,0.0,0,0,1,3,11
9840,bc1q3s4ftxhnq5mq8zjat6ypeafl8dkphyj8tjnjvc,1816054,1816054,0,2,1,1,1816054.0,1816054,1816054,1816054.0,1816054,1816054,234885,0.0,0,0,0.0,0,0,2,3,11
9841,3NoNPNwK469VHnbQimmQ1ZAXJ9TQMhyhdU,402455,402455,0,2,1,1,402455.0,402455,402455,402455.0,402455,402455,33171,0.0,0,0,0.0,0,0,336,2,11
9842,bc1q6h5ue9ahypglqvyumk3prj44tl7trtfxhzv4p7,1072019,1072019,0,2,1,1,1072019.0,1072019,1072019,1072019.0,1072019,1072019,879,0.0,0,0,0.0,0,0,5,3,11
9843,bc1p46qgts48pzwc336t8u0vmc6xx36sru0k9w6sj5kreg7mtrugdxtqdwfrnc,2500,2500,0,2,1,1,2500.0,2500,2500,2500.0,2500,2500,399396,0.0,0,0,0.0,0,0,1,1,11
9844,bc1q4nxxm3fssg8j8d5ef6rn6ezmeeguy83fy3eau7,2458140129,0,2458140129,4,4,1,614535032.25,4727,1700000000,0.0,0,0,12351524,4117174.6666666665,780,10602838,0.0,0,0,5,45,11
9845,3Ak3F9nn7eNkSUYWRay9N8hGhYtoBv8sLw,3786627,3786627,0,4,2,2,1893313.5,1871055,1915572,1893313.5,1871055,1915572,14311425,0.0,0,0,0.0,0,0,226,7,11
9846,3BYacxukDhUgSP6qupYMwhuCmtdK6Eky2P,1008152,1008152,0,37,19,19,53060.63157894737,1343,286817,53060.63157894737,1343,286817,12321929,684288.4444444445,1236,5370635,683884.3333333334,0,5368998,952,23,11
9847,bc1qymvfzrjk9esx88cpvfh3uef6rt4uf5wu8tn53g,146989883,146989883,0,2,1,1,146989883.0,146989883,146989883,146989883.0,146989883,146989883,344244,0.0,0,0,0.0,0,0,1,3,11
9848,bc1qe0s9kc87ad997789xuttp5yxe6unxswlslwxwd,2906300,2906300,0,2,1,1,2906300.0,2906300,2906300,2906300.0,2906300,2906300,581,0.0,0,0,0.0,0,0,1,85,11
9849,3QKkucPuVjywSS86vuKSExW5ezHVgapMwU,51637329,51637329,0,4,2,2,25818664.5,1637329,50000000,25818664.5,1637329,50000000,5461227,0.0,0,0,0.0,0,0,428,5,11
9850,169fRXg2nmUTdRE17xTDvkTuBejUNprhh6,7517864,7517864,0,38,29,29,259236.6896551724,12650,1422440,259236.6896551724,12650,1422440,18347476,655233.6428571428,72,8491758,655240.1428571428,0,7649228,4,266,11
9851,bc1qczznhs66leqqcn92d8kehk9gklxpny73xrtfft,864313,864313,0,2,1,1,864313.0,864313,864313,864313.0,864313,864313,89,0.0,0,0,0.0,0,0,1,3,11
9852,1Kgk9zVNQudNi7MtTx2sMEjFjeuNoUELCZ,977794,977794,0,2,1,1,977794.0,977794,977794,977794.0,977794,977794,59124,0.0,0,0,0.0,0,0,14,3,11
9853,bc1q5hmvuutrhqpnnle3myc3zjzsxh2tx7k40d489g,18071140,18071140,0,2,1,1,18071140.0,18071140,18071140,18071140.0,18071140,18071140,926,0.0,0,0,0.0,0,0,1,3,11
9854,1L1evY1swsdyyb2qzePVYF93yb5nBt7aTj,28428,28428,0,2,1,1,28428.0,28428,28428,28428.0,28428,28428,2500316,0.0,0,0,0.0,0,0,12,2,11
9855,bc1qhed58n8ehv9a7ldknar2pyjm2k6tvwzwxeauc2,8487719,8487719,0,2,1,1,8487719.0,8487719,8487719,8487719.0,8487719,8487719,177777,0.0,0,0,0.0,0,0,1,3,11
9856,1NRYKGdX8yMbjrHfarHczcxomEWywsV7QC,3587726,3587726,0,28,14,14,256266.14285714287,115345,497667,256266.14285714287,115345,497667,53233018,4093038.3076923075,3650,13871171,4082925.769230769,21606,13852027,1356,126,11
9857,bc1qmthw9de2p82ezp70czak48yce6nvvqvrulszhf,1867680,1867680,0,2,1,1,1867680.0,1867680,1867680,1867680.0,1867680,1867680,1581,0.0,0,0,0.0,0,0,1,3,11
9858,14cMkbi5x3t8pGTLZReAzoCQuYv1eNfdHp,40000000,40000000,0,2,1,1,40000000.0,40000000,40000000,40000000.0,40000000,40000000,23447,0.0,0,0,0.0,0,0,60,2,11
9859,bc1qtpfchuzu7w92lr26kkvxjfy4c2cemynrvsx7tw,236463,236463,0,2,1,1,236463.0,236463,236463,236463.0,236463,236463,481,0.0,0,0,0.0,0,0,1,89,11
9860,bc1q3xr7v6qvfc4u5220q5thn8qgxc0aarvnlzek05,18905410,13305241,5600169,102,88,64,212977.06818181818,25901,796530,207894.390625,25901,796530,11908636,136880.8735632184,262,1789969,189008.31746031746,0,2858332,83,3478,11
9861,bc1q8z4rcfalh9sgzh70qxj6mt3u4an676ms9zpsl3,43580915,43486303,94612,186,90,90,229465.3111111111,19311,740314,230433.85555555555,19311,740314,7352726,82614.89887640449,20,604782,82570.04494382022,0,501974,45,3418,11
9862,bc1q5g8axa2lsxr75zheeuhwt0lu3r7mddes8tf0ey,30915672,30915672,0,2,1,1,30915672.0,30915672,30915672,30915672.0,30915672,30915672,548,0.0,0,0,0.0,0,0,1,3,11
9863,bc1qsjy9wv67e6jgtua2veqnm4hnzwxt2a2z4876vl,1191472733,1191472733,0,153,93,95,7443262.580645162,7267,34504936,7323174.4,7267,34504936,9749018,105920.48913043478,45,2333176,102925.79787234042,0,2355009,24,46,11
9864,1Lp4Gf3XQMURcrXY9cdHguBi6676PSoBZL,1936324462,1936176728,147734,2648,53,53,1050862.716981132,30907,13631151,1049577.8867924528,30907,13631151,3466811,66669.44230769231,3937,219057,63833.519230769234,0,324000,1205,1779,11
9865,bc1qv36rs3ncafzuk3cxyzapqv2qhkft37ddjqzk89,711500,711500,0,2,1,1,711500.0,711500,711500,711500.0,711500,711500,12101772,0.0,0,0,0.0,0,0,1,3,11
9866,bc1qj6pqdwluvvy0xzjqxcxttj9fdw9y4unkhcn9jd,49748628,49748628,0,4,2,2,24874314.0,2750000,46998628,24874314.0,2750000,46998628,17280,0.0,0,0,0.0,0,0,4,5,11
9867,15uj2SqRd5L2cDLbTpa2fbWi8Pok3jegYK,1923506,1904302,19204,11,6,5,320584.3333333333,19204,1700000,380860.4,30000,1700000,180428139,36077791.2,1782027,65584428,44615862.25,11148864,101178431,736,134,11
9868,3GuNWCouq1yT1Jr6DjYwVGRNQHSKCPBQHF,5455434385,5455434385,0,2553,56,56,1525650.0,163456,5429271,1525650.0,163456,5429271,1311596,23741.418181818182,231,143496,23823.363636363636,0,148616,618,1002,11
9869,1NCcvniznTnGK1p4krjfuzjTNxyfBQMNuf,234968,234968,0,2,1,1,234968.0,234968,234968,234968.0,234968,234968,82052,0.0,0,0,0.0,0,0,21,1,11
9870,bc1qd9nzpav2mguwm2l9tuxqqpsj0va3svgrjhau8h,625846360,625846360,0,2,1,1,625846360.0,625846360,625846360,625846360.0,625846360,625846360,602,0.0,0,0,0.0,0,0,1,3,11
9871,1JvRPuj29XxXq2GC4A22cVVesqSKrQgsdo,514385,514385,0,2,1,1,514385.0,514385,514385,514385.0,514385,514385,47826537,0.0,0,0,0.0,0,0,2,3,11
9872,bc1qurq7l55jx3nagqqldkq9urmgqd5cuem4qvvjzw,58628829,58628829,0,26,25,25,2345153.16,6030,9051312,2345153.16,6030,9051312,9949569,414515.8333333333,686,2024680,411261.9583333333,0,2065040,9,71,11
9873,bc1qa2z76gg7rkxk75zezeq6mtqqvxypaurg7nkn2v,11391992,11379492,12500,38,38,33,299789.2631578947,658,1867027,344833.0909090909,2601,1867027,2139383,57821.16216216216,133,615586,66359.5625,0,626492,51,4212,11
9874,bc1qy3w7wlsqvkh6qtpcs202gdzf38rrhhpfr9vl89,100000000,0,100000000,1,1,1,100000000.0,100000000,100000000,0.0,0,0,0,0.0,0,0,0.0,0,0,2,1,11
9875,bc1q5tzwlw9k4ea7rms5pzv5eqkmwpgew0enj342pa,90928,90928,0,2,1,1,90928.0,90928,90928,90928.0,90928,90928,8626,0.0,0,0,0.0,0,0,2,3,11
9876,bc1qmxdzwxjaz0j7k7xrclpvem8dzkx76eax8z54mk,12813664,12813664,0,2,1,1,12813664.0,12813664,12813664,12813664.0,12813664,12813664,3646,0.0,0,0,0.0,0,0,2,3,11
9877,bc1qnthl2jgj92wav5u5jgcx3ej7cnuwp7tey5qxxl,7847187,7825170,22017,51,47,46,166961.4255319149,6098,1030528,170112.39130434784,6098,1030528,39215187,852504.0652173914,0,7760100,871356.4222222222,0,7760228,27,1378,11
9878,bc1qsjkh3866zn2c6my07r9rwkpq8af225s7xy22cg,664178,664178,0,2,1,1,664178.0,664178,664178,664178.0,664178,664178,639072,0.0,0,0,0.0,0,0,1,2,11
9879,35x4kABf1MinhryWBCSGHt5bwKGdqNvG2d,130001294,130001294,0,196,47,68,1334710.4042553192,545090,3623141,1236830.6176470588,476161,4734896,2781407,56674.65217391304,414,884307,41513.53731343283,0,909776,1103,96,11
9880,bc1qsgkaxsc72cdaxacwm0h8d9f6hg645x4y7g80r4,249058,249058,0,2,1,1,249058.0,249058,249058,249058.0,249058,249058,44365,0.0,0,0,0.0,0,0,2,3,11
9881,bc1qhc8n7z5p8z4qv42ydwtz7gqdpvlkrxvdkxqk47,8679071456,8679071456,0,734,78,80,13824721.653846154,362346,273203770,13912529.025,362346,273203770,2324094,16814.727272727272,19,184498,29418.91139240506,0,437417,114,330,11
9882,14Lg6oat8CLSBBLGcRgYP5r878e46vU77f,17281,17281,0,2,1,1,17281.0,17281,17281,17281.0,17281,17281,218678,0.0,0,0,0.0,0,0,3,2,11
9883,1EwmY154DLdwVRkshaK7hEXh1k881Y6APh,557356,557356,0,2,1,1,557356.0,557356,557356,557356.0,557356,557356,253043,0.0,0,0,0.0,0,0,1,1,11
9884,1HquXG8eYNMQm6yV2EauqyHX7Jqs9ftsv7,98236,98236,0,2,1,1,98236.0,98236,98236,98236.0,98236,98236,2536206,0.0,0,0,0.0,0,0,4,63,11
9885,bc1q26ync3vu8wf809yd4stgfpg33etwuv9fk6mqlx,23574993,23574993,0,47,42,42,561309.3571428572,27646,10555752,561309.3571428572,27646,10555752,53364740,995885.0487804879,249401,14479212,1301466.1463414633,0,26941693,9,26521,11
9886,1DrJXb8puS6yyJegwHnWd5JGitcHkj7Wdk,286186304,286186304,0,2,1,1,286186304.0,286186304,286186304,286186304.0,286186304,286186304,109,0.0,0,0,0.0,0,0,1,3,11
9887,bc1qxl3zn47eyawvr44r445re8vt4l3qurgdlc4fw7,4327898,4327898,0,2,1,1,4327898.0,4327898,4327898,4327898.0,4327898,4327898,9142,0.0,0,0,0.0,0,0,5,4,11
9888,bc1qe03vy2hug5scux6vky9e9xnmyxcq3fr0mvt6u7,1546193,1546193,0,4,2,2,773096.5,551775,994418,773096.5,551775,994418,318399,0.0,0,0,0.0,0,0,3,4,11
9889,bc1qd9auceutjp90r620tkqdjzutwgvcefmhml9u7gpe6etytn66fpjs5n20nu,2199751,2199751,0,2,1,1,2199751.0,2199751,2199751,2199751.0,2199751,2199751,64,0.0,0,0,0.0,0,0,3,19,11
9890,bc1qhxz2xxuj2vwhf05jrplrull0ftkg0n3g89uhfqzhadxszdjh093sg33x0y,11066748,11066748,0,2,1,1,11066748.0,11066748,11066748,11066748.0,11066748,11066748,17279,0.0,0,0,0.0,0,0,1,3,11
9891,bc1qh3p8a8p37n3q4wtlj0wnp3mm6p5d7559vpdcmm,550115,550115,0,2,1,1,550115.0,550115,550115,550115.0,550115,550115,163498,0.0,0,0,0.0,0,0,1,3,11
9892,1EA7wmHWz5Ma8oPYUwXfFkKqd5xA6LjfGm,121154831940,121114123394,40708546,1135,100,99,49632019.34,370392,100000000,50245203.19191919,370392,100000000,1547044,15626.70707070707,2,80639,15786.163265306122,0,80639,4,92,11
9893,19HSdbrJ2owwrTfi2TbEiiuhAbDxqfZncx,763975,763975,0,2,1,1,763975.0,763975,763975,763975.0,763975,763975,290,0.0,0,0,0.0,0,0,1,67,11
9894,13QTPUVLX2A5egRcGjtSVHPUSxnzkaBNLG,1513,1513,0,2,1,1,1513.0,1513,1513,1513.0,1513,1513,411026,0.0,0,0,0.0,0,0,2,2,11
9895,bc1qdcynt259fpt2u74nrgguglz7jz5m2vkukyxw49,9610729,9610729,0,2,1,1,9610729.0,9610729,9610729,9610729.0,9610729,9610729,636,0.0,0,0,0.0,0,0,1,3,11
9896,18Jxqo6Z8EgbaM4DJmqx8KtTeqFifaoE6w,15501634229,15500955376,678853,18643,81,85,1368962.4814814816,10303,17475000,1325502.517647059,10303,17475000,227331,2810.9,91,16763,2691.2976190476193,0,25220,891,8342,11
9897,19oPwQtjtszDj7mhH9sR64HYuUdmUytDib,4833585,4833585,0,2,1,1,4833585.0,4833585,4833585,4833585.0,4833585,4833585,8152,0.0,0,0,0.0,0,0,88,1,11
9898,bc1q7duy64y04u8eu7s0au2ryfsnuud20vjdm30y7n,4904674,4904674,0,2,1,1,4904674.0,4904674,4904674,4904674.0,4904674,4904674,5393257,0.0,0,0,0.0,0,0,3,3,11
9899,bc1qjd7g5f02jszaud4606xuk7s2wgs0ed6pnmdvacrcdjgrkaudrj4snkkett,5606,5606,0,2,1,1,5606.0,5606,5606,5606.0,5606,5606,4,0.0,0,0,0.0,0,0,1,2,11
9900,1PvgPJPApDso3UdDjKAPi7tAyX6HWgQ49S,700802091,700802091,0,123,54,55,10677855.666666666,494777,31155909,10618468.38181818,494777,31155909,17023957,321178.2641509434,86,2563929,315213.4074074074,0,2563254,3600,10,11
9901,bc1q7qak7nhd4aqqcc205auapagrd03nd5klxzd8k8,156875391,156875391,0,53,32,32,4902355.96875,1193636,11262489,4902355.96875,1193636,11262489,7002896,225867.5806451613,540,3983551,225816.16129032258,0,3983047,52,2770,11
9902,bc1qzr3csrd84ufylpjzpv0apr3wuctwlv99r3udke,4072533,4072533,0,2,1,1,4072533.0,4072533,4072533,4072533.0,4072533,4072533,2045,0.0,0,0,0.0,0,0,2,1,11
9903,1EmM8oXdpgv6zKau797NwcbEXweAu4aqQk,1585943,1585943,0,14,12,12,132161.91666666666,67791,555132,132161.91666666666,67791,555132,55328700,1017253.8181818182,121523,2416833,170350.54545454544,0,1873856,25,580,11
9904,15XURUZZ73wYXW7prjahQcCHiZWLCXJxcS,85104,85104,0,2,1,1,85104.0,85104,85104,85104.0,85104,85104,672,0.0,0,0,0.0,0,0,13,53,11
9905,bc1qq3zzetvuxp2u8ne30xlt2t4yx2nvc7zv3yvsg7,2449673,2449673,0,2,1,1,2449673.0,2449673,2449673,2449673.0,2449673,2449673,2472,0.0,0,0,0.0,0,0,1,3,11
9906,bc1q6xjcmjn7mlgdfr52ty7wjy75pxdeua7xzj5ngl,4120015,0,4120015,1,1,1,4120015.0,4120015,4120015,0.0,0,0,0,0.0,0,0,0.0,0,0,5,19,11
9907,3EitwHV8R8hM6JLKTMejffWaKkbHYVpbeN,250522602,250522602,0,193,76,78,1600152.1578947369,26466,11921407,1687078.576923077,26466,11921407,632518,8414.093333333334,17,121535,8214.51948051948,0,131036,54,226,11
9908,3NNaisobzywhQsFcNidY8pvkC8QfCYZX5g,328048565,328005837,42728,62,32,31,10251517.65625,42728,44928126,10580833.451612903,56504,44928126,15639683,504441.0967741936,494,3680414,519748.5333333333,0,3653764,12414,2179,11
9909,bc1qxe25nkyl40t2sfpgy5dlade3q30ajpumgysh3g,123972,123972,0,2,1,1,123972.0,123972,123972,123972.0,123972,123972,12682,0.0,0,0,0.0,0,0,2,3,11
9910,bc1q8su885zs706ux3rgyc79sf36zgdy05767xadhy,101290,101290,0,2,1,1,101290.0,101290,101290,101290.0,101290,101290,324062,0.0,0,0,0.0,0,0,5,3,11
9911,3MRYwZLdZZwcSKRCmgDYRhkdFPYhgLxpc9,25502001,25502001,0,546,1,110,0.0,0,0,80630.94545454545,40963,99994,58308,0.0,0,0,534.9357798165138,0,17353,13516,1,11
9912,1CefB3PL8sgd29kDzgmoY6W7D8xUdgfjQ8,154230734,154230734,0,12,6,6,25705122.333333332,1742387,50008347,25705122.333333332,1742387,50008347,1081054,215640.0,9046,806841,215996.2,10799,806385,34,32,11
9913,3Mivg128URiTaHr6r2Se4ibvwCiK65eTRh,310716099,310690939,25160,262,46,55,3642878.434782609,25160,16878321,3163152.909090909,89440,16878321,7713730,168940.84444444443,4389,594795,142817.12962962964,0,819890,10423,130,11
9914,1Q8EXrPx1TfTfnmsk36omxC4fm5H4Cm8uw,768916048,768239079,676969,229,100,103,1227621.98,2029,7486683,1257882.7669902912,2029,7486683,71111639,718299.3838383838,0,4954226,685722.0098039216,0,12437271,40,2762,11
9915,bc1qwgc8495rkky6p7xgrksrhw3ky09mpt0nnxjyj8,38286695,38286695,0,2,1,1,38286695.0,38286695,38286695,38286695.0,38286695,38286695,317315,0.0,0,0,0.0,0,0,1,3,11
9916,bc1qqvy9v3pwvpcwyv4atcycqz34t20zgfvcy54e4f,1126421,1126421,0,2,1,1,1126421.0,1126421,1126421,1126421.0,1126421,1126421,681,0.0,0,0,0.0,0,0,1,3,11
9917,1PNXKvcCF3mks9pSiyW3HjcoNRpBfuQKqx,5176721,5176721,0,2,1,1,5176721.0,5176721,5176721,5176721.0,5176721,5176721,7619,0.0,0,0,0.0,0,0,5,5,11
9918,3GNUcjkRersidi5Z4xtTyfyq5aGjpbJ3fy,89253,89253,0,2,1,1,89253.0,89253,89253,89253.0,89253,89253,4203873,0.0,0,0,0.0,0,0,669,2,11
9919,33iMdCxKffmerRzak8deXxAMNH1RcgroZi,60316629,60316629,0,237,73,144,352428.4657534247,10982,3648142,327690.94444444444,10982,3648142,5191964,16880.847222222223,18,233592,35116.31468531468,0,1207216,80,30,11
9920,37A9GFe6xfW8LXRhN5huirQZqAXvXMJ9j6,875391,875391,0,6,4,4,218847.75,176264,265724,218847.75,176264,265724,142514,44765.0,2728,123702,43947.0,0,131841,340,3,11
9921,3F5KTNkAkA6wSDaz34yPRFLGhJ4TdA4ibZ,2128839711,2104067799,24771912,251,50,50,21124313.2,10831186,51619201,21062083.64,10831186,51619201,11277708,228721.83673469388,85619,1551631,227835.97959183675,43295,1462152,69,97,11
9922,bc1qfyjfgj9lz3rnwnwjrclsaqcvy7drjgn40dg76f,409560,409560,0,4,2,2,204780.0,154780,254780,204780.0,154780,254780,5847565,0.0,0,0,0.0,0,0,6,6,11
9923,12wpLLSpw6i4DsvZ7imzMPZM8X6t8uKeyY,99979776,99979776,0,2,1,1,99979776.0,99979776,99979776,99979776.0,99979776,99979776,137492,0.0,0,0,0.0,0,0,1,1,11
9924,bc1q7zvlerj94lk8w5ds06zfgnpwcldvc3zh7f9wly,215567,215567,0,3,2,2,107783.5,1618,213949,107783.5,1618,213949,175129,0.0,0,0,0.0,0,0,2,2,11
9925,bc1qka4ycft8p80khutvncdt6wv79aj6f27v4kk5hu,2656591,2656591,0,2,1,1,2656591.0,2656591,2656591,2656591.0,2656591,2656591,381,0.0,0,0,0.0,0,0,1,3,11
9926,3DSLRpVPncM6RsqTAH4tqJTufBR7LA5Z7j,1270880,1270880,0,2,1,1,1270880.0,1270880,1270880,1270880.0,1270880,1270880,1067,0.0,0,0,0.0,0,0,10,1,11
9927,bc1qd8vahq4mymw05nve7mr7y75p0xfd6mqsd4n0qf,871583,871583,0,2,1,1,871583.0,871583,871583,871583.0,871583,871583,124,0.0,0,0,0.0,0,0,1,3,11
9928,bc1qpx4gzupfwdqv5yyp40rnmafedr0hftx8eqnrk7,392823,392823,0,2,1,1,392823.0,392823,392823,392823.0,392823,392823,13312,0.0,0,0,0.0,0,0,14,3,11
9929,bc1plf52aekurq272jxjtlxguqa9s84nxfkpu6csdd2ceslt4rgr8dcsruccmp,615161,615161,0,2,1,1,615161.0,615161,615161,615161.0,615161,615161,24269,0.0,0,0,0.0,0,0,4,3,11
9930,1PEEgNHom2aRRhF7uozoBnr9Li2DrMwu8P,4472143592029,4472028908741,114683288,3438,99,103,815969702.979798,25063735,7999999000,790161523.6601942,21044011,7999999000,2000734,20413.04081632653,111,213821,19615.039215686276,0,213821,73,232,11
9931,bc1qv2nqy5uw5ufl0hxe5fdw0n2a3w7hms8jf96tct,75434,75434,0,2,1,1,75434.0,75434,75434,75434.0,75434,75434,184,0.0,0,0,0.0,0,0,1,223,11
9932,3F6Q7iPdU8VSAkdcCg4GX4EFD4d1Xpc64L,51000,50000,1000,3,2,1,25500.0,1000,50000,50000.0,50000,50000,2153438,0.0,0,0,0.0,0,0,541,13,11
9933,3EfWVeJYCAHLsa4QRbTaSdi9VNfsJWUWEE,2241053652,2241053652,0,256,97,253,7355787.041237113,598002,24854033,8857919.57312253,598002,192679007,14786791,152228.69791666666,62959,3707217,9679.900793650793,0,1406929,8,5931,11
9934,3MRjESzNLDyYEXivqjFcmMtAtPemG4SuXJ,14925943891,14924825699,1118192,36869,61,72,1964370.9672131147,3516,35238600,1700624.2083333333,44974,35238600,107921,1798.6833333333334,4,35295,811.2394366197183,0,3601,2510,2658,11
9935,bc1q2akwjj4hkhz3cqlqu68fkty3mu2v7lhnp8fc86,121151,121151,0,2,1,1,121151.0,121151,121151,121151.0,121151,121151,529103,0.0,0,0,0.0,0,0,2,3,11
9936,3CC49bTWkeqpmeW7v14WFpFqkSRRfQCDA9,19506366,19506366,0,6,5,5,3901273.2,483306,6105750,3901273.2,483306,6105750,39026,9408.5,555,13712,6827.0,555,13712,6,219,11
9937,339NEVs4hf7RnUmDRVN5yUdoyJTFZKWyt5,289679,289679,0,2,1,1,289679.0,289679,289679,289679.0,289679,289679,151863,0.0,0,0,0.0,0,0,3,48,11
9938,1KaXLi8yEq1ZWNgD65ZYZRKkC7wE4tCyJW,270086,270086,0,2,1,1,270086.0,270086,270086,270086.0,270086,270086,113058,0.0,0,0,0.0,0,0,47,2,11
9939,bc1qjsgt7t6mc0au7vpcu0lzwszw6urmnjhnrmjudq,310725908,309900488,825420,70,70,66,4438941.542857143,5357,54104205,4695461.939393939,7998,54104205,15237093,220827.4347826087,609,5303547,194953.12307692308,0,5473416,6,196,11
9940,36jKLNS2WqVxMK79dq7Ss7t9DmYna1W526,332883,332883,0,6,3,3,110961.0,29950,155722,110961.0,29950,155722,22836747,11417965.5,2916232,19919699,11417731.5,2915064,19920399,3,4,11
9941,bc1qc3fggcw7r4vgg4js95rwypw9g6yggal37rknk8,19854871,19854871,0,81,42,42,472735.0238095238,82992,1042380,472735.0238095238,82992,1042380,27608260,629657.0,434869,1265186,672951.512195122,0,2294677,44,36,11
9942,bc1q22mjzaeqvyzn6cgnuzstf82sgd2hmxzcyck2s8,110831,110831,0,2,1,1,110831.0,110831,110831,110831.0,110831,110831,8143347,0.0,0,0,0.0,0,0,1,3,11
9943,bc1qzx2ka7vkkedyvh66lvrr4e3hn007df4c4psdwf,1215146946,1215146946,0,216,74,74,6038363.391891892,7353,33733900,6038363.391891892,7353,33733900,9750087,133012.34246575343,66,2041570,133560.23287671234,0,2041982,44,111,11
9944,1Bn23HzvRvUpr4Zya1TV4MjxV2qfeAiKcE,2897700,2897700,0,2,1,1,2897700.0,2897700,2897700,2897700.0,2897700,2897700,290,0.0,0,0,0.0,0,0,1,97,11
9945,bc1qaxjy2fz28r0hezqwlx7vsn9tf98g8dksp9sugc,342220,342220,0,2,1,1,342220.0,342220,342220,342220.0,342220,342220,59258,0.0,0,0,0.0,0,0,10,2,11
9946,bc1qtezytez43adkp2nnzvxy7err7jaz0sugr5mk6u,978050,978050,0,10,7,7,139721.42857142858,30162,331531,139721.42857142858,30162,331531,8350780,1391709.6666666667,80,7680645,1391451.6666666667,0,6489634,4,10,11
9947,1N7YqdUDim6CtJqjFTDrYCnuZD3ryUHMCN,398125,398125,0,3,2,2,199062.5,190909,207216,199062.5,190909,207216,1448,0.0,0,0,0.0,0,0,1,66,11
9948,bc1qy3ft27pkq2e0kfzm8yg466eatwagl39mp4vkl7,12778735,12778735,0,58,41,41,311676.46341463417,67044,1037377,311676.46341463417,67044,1037377,1481651,36550.175,795,272496,36881.125,0,254861,99,7654,11
9949,bc1qqnfstlucct5ue5tdsy09d5p5fweplew8rhkcav,111117,111117,0,2,1,1,111117.0,111117,111117,111117.0,111117,111117,7827,0.0,0,0,0.0,0,0,3,3,11
9950,39MTz3ytfX1ziY63cWpENUjS9z8hzatycN,53948836,53948836,0,61,34,34,1586730.4705882352,400000,6200000,1586730.4705882352,400000,6200000,5097504,154091.57575757575,133,1185959,154267.0,0,1204216,2247,179,11
9951,bc1q2gs822fnn5v2kctedkv46mkgtqx6n8x4vvy5wz,98151,98151,0,2,1,1,98151.0,98151,98151,98151.0,98151,98151,3727,0.0,0,0,0.0,0,0,3,1,11
9952,34Nqjw9rodQxHwvjygPxW8mjnLtMV8MPxt,3251778740,3251778740,0,167,53,54,38282268.33962264,12473572,69994008,38499129.24074074,12473572,69994008,1202936,22114.48076923077,27,56569,22696.905660377357,0,81299,1392,135,11
9953,bc1qydmy74aytddnenr9ec5q9wcdvz4zpg5ajf3yarat7pckxyxedywqymgxld,1064538,1064538,0,2,1,1,1064538.0,1064538,1064538,1064538.0,1064538,1064538,2,0.0,0,0,0.0,0,0,1,2,11
9954,bc1qgn8r5znpd08h837d2kk5qmp6vy9nf9mpdlzfvd,4538748,4538748,0,2,1,1,4538748.0,4538748,4538748,4538748.0,4538748,4538748,2556,0.0,0,0,0.0,0,0,1,3,11
9955,1EiNGaTiBTzZQXViqUpiubo8zesRCHjDtw,36089000,34164608,1924392,29,25,24,1443560.0,7074,6111959,1423525.3333333333,7074,6111959,64367228,2681967.8333333335,0,18451064,2420055.434782609,0,17575120,8,865,11
9956,bc1qa4rdl97kvgtrs8xyns6tfjjv4vr9q02llx5ln2,1083897,1083897,0,2,1,1,1083897.0,1083897,1083897,1083897.0,1083897,1083897,13035,0.0,0,0,0.0,0,0,6,3,11
